well,time_s,temperature_c,wavelength_nm,absorbance_a490,compound_id,concentration_uM,role,bucket,replicate,functional_class
G9,750.0,36.9,490,0.216,T0985,50.0,sample,substrate_control,3.0,negative
G9,780.0,36.9,490,0.216,T0985,50.0,sample,substrate_control,3.0,negative
G9,810.0,36.9,490,0.213,T0985,50.0,sample,substrate_control,3.0,negative
G9,840.0,36.9,490,0.215,T0985,50.0,sample,substrate_control,3.0,negative
G10,0.0,36.9,490,0.044,,,,,,
G10,30.0,36.9,490,0.045,,,,,,
G10,60.0,36.9,490,0.045,,,,,,
G10,90.0,36.9,490,0.044,,,,,,
G10,120.0,36.9,490,0.046,,,,,,
G10,150.0,36.9,490,0.044,,,,,,
G10,180.0,36.9,490,0.046,,,,,,
G10,210.0,36.9,490,0.045,,,,,,
G10,240.0,36.9,490,0.047,,,,,,
G10,270.0,36.9,490,0.046,,,,,,
G10,300.0,36.9,490,0.044,,,,,,
G10,330.0,36.9,490,0.046,,,,,,
G10,360.0,36.9,490,0.046,,,,,,
G10,390.0,36.9,490,0.048,,,,,,
G10,420.0,36.9,490,0.047,,,,,,
G10,450.0,36.9,490,0.045,,,,,,
G10,480.0,36.9,490,0.046,,,,,,
G10,510.0,36.9,490,0.048,,,,,,
G10,540.0,36.9,490,0.047,,,,,,
G10,570.0,36.9,490,0.049,,,,,,
G10,600.0,36.9,490,0.048,,,,,,
G10,630.0,36.9,490,0.048,,,,,,
G10,660.0,36.9,490,0.047,,,,,,
G10,690.0,36.9,490,0.049,,,,,,
G10,720.0,36.9,490,0.047,,,,,,
G10,750.0,36.9,490,0.05,,,,,,
G10,780.0,36.9,490,0.049,,,,,,
G10,810.0,36.9,490,0.047,,,,,,
G10,840.0,36.9,490,0.048,,,,,,
G11,0.0,36.9,490,0.05,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,30.0,36.9,490,0.051,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,60.0,36.9,490,0.051,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,90.0,36.9,490,0.05,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,120.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,150.0,36.9,490,0.05,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,180.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,210.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,240.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,270.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,300.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,330.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,360.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,390.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,420.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,450.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,480.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,510.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,540.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,570.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,600.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,630.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,660.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,690.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,720.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,750.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,780.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,810.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
G11,840.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
G12,0.0,36.9,490,0.044,,,,,,
G12,30.0,36.9,490,0.048,,,,,,
G12,60.0,36.9,490,0.046,,,,,,
G12,90.0,36.9,490,0.045,,,,,,
G12,120.0,36.9,490,0.047,,,,,,
G12,150.0,36.9,490,0.047,,,,,,
G12,180.0,36.9,490,0.046,,,,,,
G12,210.0,36.9,490,0.047,,,,,,
G12,240.0,36.9,490,0.047,,,,,,
G12,270.0,36.9,490,0.048,,,,,,
G12,300.0,36.9,490,0.046,,,,,,
G12,330.0,36.9,490,0.045,,,,,,
G12,360.0,36.9,490,0.047,,,,,,
G12,390.0,36.9,490,0.048,,,,,,
G12,420.0,36.9,490,0.049,,,,,,
G12,450.0,36.9,490,0.048,,,,,,
G12,480.0,36.9,490,0.047,,,,,,
G12,510.0,36.9,490,0.046,,,,,,
G12,540.0,36.9,490,0.047,,,,,,
G12,570.0,36.9,490,0.049,,,,,,
G12,600.0,36.9,490,0.047,,,,,,
G12,630.0,36.9,490,0.047,,,,,,
G12,660.0,36.9,490,0.045,,,,,,
G12,690.0,36.9,490,0.047,,,,,,
G12,720.0,36.9,490,0.047,,,,,,
G12,750.0,36.9,490,0.047,,,,,,
G12,780.0,36.9,490,0.048,,,,,,
G12,810.0,36.9,490,0.045,,,,,,
G12,840.0,36.9,490,0.048,,,,,,
H1,0.0,36.9,490,0.04,,,,,,
H1,30.0,36.9,490,0.045,,,,,,
H1,60.0,36.9,490,0.046,,,,,,
H1,90.0,36.9,490,0.044,,,,,,
H1,120.0,36.9,490,0.045,,,,,,
H1,150.0,36.9,490,0.046,,,,,,
H1,180.0,36.9,490,0.046,,,,,,
H1,210.0,36.9,490,0.047,,,,,,
H1,240.0,36.9,490,0.046,,,,,,
H1,270.0,36.9,490,0.046,,,,,,
H1,300.0,36.9,490,0.046,,,,,,
H1,330.0,36.9,490,0.047,,,,,,
H1,360.0,36.9,490,0.046,,,,,,
H1,390.0,36.9,490,0.045,,,,,,
H1,420.0,36.9,490,0.045,,,,,,
H1,450.0,36.9,490,0.046,,,,,,
H1,480.0,36.9,490,0.046,,,,,,
H1,510.0,36.9,490,0.046,,,,,,
H1,540.0,36.9,490,0.046,,,,,,
H1,570.0,36.9,490,0.046,,,,,,
H1,600.0,36.9,490,0.046,,,,,,
H1,630.0,36.9,490,0.046,,,,,,
H1,660.0,36.9,490,0.046,,,,,,
H1,690.0,36.9,490,0.046,,,,,,
H1,720.0,36.9,490,0.046,,,,,,
H1,750.0,36.9,490,0.046,,,,,,
H1,780.0,36.9,490,0.046,,,,,,
H1,810.0,36.9,490,0.045,,,,,,
H1,840.0,36.9,490,0.046,,,,,,
H2,0.0,36.9,490,0.041,,,,,,
H2,30.0,36.9,490,0.041,,,,,,
H2,60.0,36.9,490,0.041,,,,,,
H2,90.0,36.9,490,0.039,,,,,,
H2,120.0,36.9,490,0.041,,,,,,
H2,150.0,36.9,490,0.041,,,,,,
H2,180.0,36.9,490,0.041,,,,,,
H2,210.0,36.9,490,0.041,,,,,,
H2,240.0,36.9,490,0.041,,,,,,
H2,270.0,36.9,490,0.041,,,,,,
H2,300.0,36.9,490,0.041,,,,,,
H2,330.0,36.9,490,0.041,,,,,,
H2,360.0,36.9,490,0.04,,,,,,
H2,390.0,36.9,490,0.04,,,,,,
H2,420.0,36.9,490,0.04,,,,,,
H2,450.0,36.9,490,0.041,,,,,,
H2,480.0,36.9,490,0.04,,,,,,
H2,510.0,36.9,490,0.041,,,,,,
H2,540.0,36.9,490,0.04,,,,,,
H2,570.0,36.9,490,0.041,,,,,,
H2,600.0,36.9,490,0.04,,,,,,
H2,630.0,36.9,490,0.04,,,,,,
H2,660.0,36.9,490,0.04,,,,,,
H2,690.0,36.9,490,0.04,,,,,,
H2,720.0,36.9,490,0.04,,,,,,
H2,750.0,36.9,490,0.041,,,,,,
H2,780.0,36.9,490,0.04,,,,,,
H2,810.0,36.9,490,0.039,,,,,,
H2,840.0,36.9,490,0.04,,,,,,
H3,0.0,36.9,490,0.041,,,,,,
H3,30.0,36.9,490,0.041,,,,,,
H3,60.0,36.9,490,0.04,,,,,,
H3,90.0,36.9,490,0.04,,,,,,
H3,120.0,36.9,490,0.04,,,,,,
H3,150.0,36.9,490,0.04,,,,,,
H3,180.0,36.9,490,0.04,,,,,,
H3,210.0,36.9,490,0.04,,,,,,
H3,240.0,36.9,490,0.041,,,,,,
H3,270.0,36.9,490,0.041,,,,,,
H3,300.0,36.9,490,0.041,,,,,,
H3,330.0,36.9,490,0.041,,,,,,
H3,360.0,36.9,490,0.04,,,,,,
H3,390.0,36.9,490,0.039,,,,,,
H3,420.0,36.9,490,0.041,,,,,,
H3,450.0,36.9,490,0.04,,,,,,
H3,480.0,36.9,490,0.041,,,,,,
H3,510.0,36.9,490,0.04,,,,,,
H3,540.0,36.9,490,0.04,,,,,,
H3,570.0,36.9,490,0.04,,,,,,
H3,600.0,36.9,490,0.04,,,,,,
H3,630.0,36.9,490,0.04,,,,,,
H3,660.0,36.9,490,0.039,,,,,,
H3,690.0,36.9,490,0.04,,,,,,
H3,720.0,36.9,490,0.041,,,,,,
H3,750.0,36.9,490,0.04,,,,,,
H3,780.0,36.9,490,0.04,,,,,,
H3,810.0,36.9,490,0.039,,,,,,
H3,840.0,36.9,490,0.041,,,,,,
H4,0.0,36.9,490,0.043,,,,,,
H4,30.0,36.9,490,0.043,,,,,,
H4,60.0,36.9,490,0.042,,,,,,
H4,90.0,36.9,490,0.041,,,,,,
H4,120.0,36.9,490,0.042,,,,,,
H4,150.0,36.9,490,0.042,,,,,,
H4,180.0,36.9,490,0.042,,,,,,
H4,210.0,36.9,490,0.042,,,,,,
H4,240.0,36.9,490,0.042,,,,,,
H4,270.0,36.9,490,0.042,,,,,,
H4,300.0,36.9,490,0.042,,,,,,
H4,330.0,36.9,490,0.042,,,,,,
H4,360.0,36.9,490,0.041,,,,,,
H4,390.0,36.9,490,0.04,,,,,,
H4,420.0,36.9,490,0.042,,,,,,
H4,450.0,36.9,490,0.042,,,,,,
H4,480.0,36.9,490,0.042,,,,,,
H4,510.0,36.9,490,0.041,,,,,,
H4,540.0,36.9,490,0.042,,,,,,
H4,570.0,36.9,490,0.041,,,,,,
H4,600.0,36.9,490,0.041,,,,,,
H4,630.0,36.9,490,0.042,,,,,,
H4,660.0,36.9,490,0.041,,,,,,
H4,690.0,36.9,490,0.042,,,,,,
H4,720.0,36.9,490,0.042,,,,,,
H4,750.0,36.9,490,0.042,,,,,,
H4,780.0,36.9,490,0.042,,,,,,
H4,810.0,36.9,490,0.041,,,,,,
H4,840.0,36.9,490,0.042,,,,,,
H5,0.0,36.9,490,0.041,,,,,,
H5,30.0,36.9,490,0.041,,,,,,
H5,60.0,36.9,490,0.04,,,,,,
H5,90.0,36.9,490,0.038,,,,,,
H5,120.0,36.9,490,0.04,,,,,,
H5,150.0,36.9,490,0.04,,,,,,
H5,180.0,36.9,490,0.04,,,,,,
H5,210.0,36.9,490,0.041,,,,,,
H5,240.0,36.9,490,0.04,,,,,,
H5,270.0,36.9,490,0.04,,,,,,
H5,300.0,36.9,490,0.04,,,,,,
H5,330.0,36.9,490,0.041,,,,,,
H5,360.0,36.9,490,0.04,,,,,,
H5,390.0,36.9,490,0.04,,,,,,
H5,420.0,36.9,490,0.04,,,,,,
H5,450.0,36.9,490,0.04,,,,,,
H5,480.0,36.9,490,0.04,,,,,,
H5,510.0,36.9,490,0.041,,,,,,
H5,540.0,36.9,490,0.04,,,,,,
H5,570.0,36.9,490,0.04,,,,,,
H5,600.0,36.9,490,0.04,,,,,,
H5,630.0,36.9,490,0.04,,,,,,
H5,660.0,36.9,490,0.039,,,,,,
H5,690.0,36.9,490,0.039,,,,,,
H5,720.0,36.9,490,0.039,,,,,,
H5,750.0,36.9,490,0.039,,,,,,
H5,780.0,36.9,490,0.04,,,,,,
H5,810.0,36.9,490,0.039,,,,,,
H5,840.0,36.9,490,0.04,,,,,,
H6,0.0,36.9,490,0.041,,,,,,
H6,30.0,36.9,490,0.041,,,,,,
H6,60.0,36.9,490,0.04,,,,,,
H6,90.0,36.9,490,0.039,,,,,,
H6,120.0,36.9,490,0.041,,,,,,
H6,150.0,36.9,490,0.04,,,,,,
H6,180.0,36.9,490,0.041,,,,,,
H6,210.0,36.9,490,0.041,,,,,,
H6,240.0,36.9,490,0.04,,,,,,
H6,270.0,36.9,490,0.04,,,,,,
H6,300.0,36.9,490,0.041,,,,,,
H6,330.0,36.9,490,0.041,,,,,,
H6,360.0,36.9,490,0.04,,,,,,
H6,390.0,36.9,490,0.04,,,,,,
H6,420.0,36.9,490,0.04,,,,,,
H6,450.0,36.9,490,0.04,,,,,,
H6,480.0,36.9,490,0.04,,,,,,
H6,510.0,36.9,490,0.041,,,,,,
H6,540.0,36.9,490,0.041,,,,,,
H6,570.0,36.9,490,0.041,,,,,,
H6,600.0,36.9,490,0.04,,,,,,
H6,630.0,36.9,490,0.04,,,,,,
H6,660.0,36.9,490,0.039,,,,,,
H6,690.0,36.9,490,0.04,,,,,,
H6,720.0,36.9,490,0.04,,,,,,
H6,750.0,36.9,490,0.039,,,,,,
H6,780.0,36.9,490,0.04,,,,,,
H6,810.0,36.9,490,0.04,,,,,,
H6,840.0,36.9,490,0.04,,,,,,
H7,0.0,36.9,490,0.041,,,,,,
H7,30.0,36.9,490,0.041,,,,,,
H7,60.0,36.9,490,0.039,,,,,,
H7,90.0,36.9,490,0.039,,,,,,
H7,120.0,36.9,490,0.041,,,,,,
H7,150.0,36.9,490,0.039,,,,,,
H7,180.0,36.9,490,0.04,,,,,,
H7,210.0,36.9,490,0.04,,,,,,
H7,240.0,36.9,490,0.04,,,,,,
H7,270.0,36.9,490,0.04,,,,,,
H7,300.0,36.9,490,0.04,,,,,,
H7,330.0,36.9,490,0.041,,,,,,
H7,360.0,36.9,490,0.039,,,,,,
H7,390.0,36.9,490,0.039,,,,,,
H7,420.0,36.9,490,0.039,,,,,,
H7,450.0,36.9,490,0.04,,,,,,
H7,480.0,36.9,490,0.04,,,,,,
H7,510.0,36.9,490,0.041,,,,,,
H7,540.0,36.9,490,0.041,,,,,,
H7,570.0,36.9,490,0.041,,,,,,
H7,600.0,36.9,490,0.04,,,,,,
H7,630.0,36.9,490,0.041,,,,,,
H7,660.0,36.9,490,0.039,,,,,,
H7,690.0,36.9,490,0.04,,,,,,
H7,720.0,36.9,490,0.04,,,,,,
H7,750.0,36.9,490,0.04,,,,,,
H7,780.0,36.9,490,0.039,,,,,,
H7,810.0,36.9,490,0.039,,,,,,
H7,840.0,36.9,490,0.04,,,,,,
H8,0.0,36.9,490,0.041,,,,,,
H8,30.0,36.9,490,0.041,,,,,,
H8,60.0,36.9,490,0.04,,,,,,
H8,90.0,36.9,490,0.038,,,,,,
H8,120.0,36.9,490,0.041,,,,,,
H8,150.0,36.9,490,0.04,,,,,,
H8,180.0,36.9,490,0.04,,,,,,
H8,210.0,36.9,490,0.04,,,,,,
H8,240.0,36.9,490,0.041,,,,,,
H8,270.0,36.9,490,0.04,,,,,,
H8,300.0,36.9,490,0.04,,,,,,
H8,330.0,36.9,490,0.041,,,,,,
H8,360.0,36.9,490,0.039,,,,,,
H8,390.0,36.9,490,0.039,,,,,,
H8,420.0,36.9,490,0.039,,,,,,
H8,450.0,36.9,490,0.04,,,,,,
H8,480.0,36.9,490,0.04,,,,,,
H8,510.0,36.9,490,0.041,,,,,,
H8,540.0,36.9,490,0.04,,,,,,
H8,570.0,36.9,490,0.041,,,,,,
H8,600.0,36.9,490,0.039,,,,,,
H8,630.0,36.9,490,0.04,,,,,,
H8,660.0,36.9,490,0.039,,,,,,
H8,690.0,36.9,490,0.04,,,,,,
H8,720.0,36.9,490,0.04,,,,,,
H8,750.0,36.9,490,0.04,,,,,,
H8,780.0,36.9,490,0.04,,,,,,
H8,810.0,36.9,490,0.039,,,,,,
H8,840.0,36.9,490,0.04,,,,,,
H9,0.0,36.9,490,0.04,,,,,,
H9,30.0,36.9,490,0.04,,,,,,
H9,60.0,36.9,490,0.04,,,,,,
H9,90.0,36.9,490,0.038,,,,,,
H9,120.0,36.9,490,0.04,,,,,,
H9,150.0,36.9,490,0.04,,,,,,
H9,180.0,36.9,490,0.039,,,,,,
H9,210.0,36.9,490,0.041,,,,,,
H9,240.0,36.9,490,0.04,,,,,,
H9,270.0,36.9,490,0.041,,,,,,
H9,300.0,36.9,490,0.04,,,,,,
H9,330.0,36.9,490,0.041,,,,,,
H9,360.0,36.9,490,0.04,,,,,,
H9,390.0,36.9,490,0.039,,,,,,
H9,420.0,36.9,490,0.04,,,,,,
H9,450.0,36.9,490,0.041,,,,,,
H9,480.0,36.9,490,0.04,,,,,,
H9,510.0,36.9,490,0.041,,,,,,
H9,540.0,36.9,490,0.04,,,,,,
H9,570.0,36.9,490,0.041,,,,,,
H9,600.0,36.9,490,0.039,,,,,,
H9,630.0,36.9,490,0.041,,,,,,
H9,660.0,36.9,490,0.039,,,,,,
H9,690.0,36.9,490,0.039,,,,,,
H9,720.0,36.9,490,0.04,,,,,,
H9,750.0,36.9,490,0.04,,,,,,
H9,780.0,36.9,490,0.04,,,,,,
H9,810.0,36.9,490,0.04,,,,,,
H9,840.0,36.9,490,0.04,,,,,,
H10,0.0,36.9,490,0.041,,,,,,
H10,30.0,36.9,490,0.041,,,,,,
H10,60.0,36.9,490,0.041,,,,,,
H10,90.0,36.9,490,0.039,,,,,,
H10,120.0,36.9,490,0.04,,,,,,
H10,150.0,36.9,490,0.04,,,,,,
H10,180.0,36.9,490,0.04,,,,,,
H10,210.0,36.9,490,0.041,,,,,,
H10,240.0,36.9,490,0.04,,,,,,
H10,270.0,36.9,490,0.041,,,,,,
H10,300.0,36.9,490,0.041,,,,,,
H10,330.0,36.9,490,0.041,,,,,,
H10,360.0,36.9,490,0.04,,,,,,
H10,390.0,36.9,490,0.04,,,,,,
H10,420.0,36.9,490,0.04,,,,,,
H10,450.0,36.9,490,0.041,,,,,,
H10,480.0,36.9,490,0.041,,,,,,
H10,510.0,36.9,490,0.041,,,,,,
H10,540.0,36.9,490,0.04,,,,,,
H10,570.0,36.9,490,0.041,,,,,,
H10,600.0,36.9,490,0.04,,,,,,
H10,630.0,36.9,490,0.041,,,,,,
H10,660.0,36.9,490,0.04,,,,,,
H10,690.0,36.9,490,0.04,,,,,,
H10,720.0,36.9,490,0.041,,,,,,
H10,750.0,36.9,490,0.04,,,,,,
H10,780.0,36.9,490,0.04,,,,,,
H10,810.0,36.9,490,0.04,,,,,,
H10,840.0,36.9,490,0.041,,,,,,
H11,0.0,36.9,490,0.041,,,,,,
H11,30.0,36.9,490,0.042,,,,,,
H11,60.0,36.9,490,0.039,,,,,,
H11,90.0,36.9,490,0.039,,,,,,
H11,120.0,36.9,490,0.04,,,,,,
H11,150.0,36.9,490,0.04,,,,,,
H11,180.0,36.9,490,0.041,,,,,,
H11,210.0,36.9,490,0.041,,,,,,
H11,240.0,36.9,490,0.04,,,,,,
H11,270.0,36.9,490,0.04,,,,,,
H11,300.0,36.9,490,0.041,,,,,,
H11,330.0,36.9,490,0.042,,,,,,
H11,360.0,36.9,490,0.04,,,,,,
H11,390.0,36.9,490,0.04,,,,,,
H11,420.0,36.9,490,0.04,,,,,,
H11,450.0,36.9,490,0.04,,,,,,
H11,480.0,36.9,490,0.04,,,,,,
H11,510.0,36.9,490,0.042,,,,,,
H11,540.0,36.9,490,0.04,,,,,,
H11,570.0,36.9,490,0.041,,,,,,
H11,600.0,36.9,490,0.041,,,,,,
H11,630.0,36.9,490,0.04,,,,,,
H11,660.0,36.9,490,0.04,,,,,,
H11,690.0,36.9,490,0.04,,,,,,
H11,720.0,36.9,490,0.041,,,,,,
H11,750.0,36.9,490,0.04,,,,,,
H11,780.0,36.9,490,0.04,,,,,,
H11,810.0,36.9,490,0.04,,,,,,
H11,840.0,36.9,490,0.041,,,,,,
H12,0.0,36.9,490,0.04,,,,,,
H12,30.0,36.9,490,0.041,,,,,,
H12,60.0,36.9,490,0.04,,,,,,
H12,90.0,36.9,490,0.04,,,,,,
H12,120.0,36.9,490,0.039,,,,,,
H12,150.0,36.9,490,0.04,,,,,,
H12,180.0,36.9,490,0.04,,,,,,
H12,210.0,36.9,490,0.041,,,,,,
H12,240.0,36.9,490,0.04,,,,,,
H12,270.0,36.9,490,0.04,,,,,,
H12,300.0,36.9,490,0.04,,,,,,
H12,330.0,36.9,490,0.041,,,,,,
H12,360.0,36.9,490,0.04,,,,,,
H12,390.0,36.9,490,0.04,,,,,,
H12,420.0,36.9,490,0.04,,,,,,
H12,450.0,36.9,490,0.039,,,,,,
H12,480.0,36.9,490,0.039,,,,,,
H12,510.0,36.9,490,0.041,,,,,,
H12,540.0,36.9,490,0.04,,,,,,
H12,570.0,36.9,490,0.04,,,,,,
H12,600.0,36.9,490,0.04,,,,,,
H12,630.0,36.9,490,0.04,,,,,,
H12,660.0,36.9,490,0.039,,,,,,
H12,690.0,36.9,490,0.04,,,,,,
H12,720.0,36.9,490,0.04,,,,,,
H12,750.0,36.9,490,0.04,,,,,,
H12,780.0,36.9,490,0.04,,,,,,
H12,810.0,36.9,490,0.04,,,,,,
H12,840.0,36.9,490,0.04,,,,,,
